"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Dec-14 to 31-Dec-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Wooler TIC,250370,144032  ,Bank Charges,12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Morpeth Chantry,250390,140005  ,Equipment Rental,289.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Morpeth Chantry,250390,144032  ,Bank Charges,24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Hexham TIC,250450,140005  ,Equipment Rental,57.37,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Hexham TIC,250450,144032  ,Bank Charges,24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Bellingham TIC,250470,144032  ,Bank Charges,12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Corbridge TIC,250490,140005  ,Equipment Rental,26.47,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Corbridge TIC,250490,144032  ,Bank Charges,12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Haltwhistle TIC,250510,140005  ,Equipment Rental,0.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARCLAYS CAPITAL GLOBAL SERVICES UNIT,269522,10-Dec-14,Cultural and Related Services,  Haltwhistle TIC,250510,144032  ,Bank Charges,12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,242346,22-Dec-14,Children's and Education Services,  Blyth Town FACT,16013,180004  ,S17/ Prevention Childcare Costs,288,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  Little Angels Cramlington Village,9420,166000  ,Other Contributions,"5,255.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  ABC Blyth Sure Start Local Programme,9421,166000  ,Other Contributions,"54,716.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  Blyth Sure Start Local Programme,9422,166000  ,Other Contributions,"130,147.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  Eastlea Sure Start Local Programme,9423,166000  ,Other Contributions,"61,391.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  Cramlington Beaconhill Sure Start Local Programme,9424,166000  ,Other Contributions,"34,967.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201262,02-Dec-14,Children's and Education Services,  Seaton Delaval Childrens Centre,9429,166000  ,Other Contributions,"45,530.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  Little Angels Cramlington Village,9420,166000  ,Other Contributions,"5,255.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  ABC Blyth Sure Start Local Programme,9421,166000  ,Other Contributions,"54,716.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  Blyth Sure Start Local Programme,9422,166000  ,Other Contributions,"130,147.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  Eastlea Sure Start Local Programme,9423,166000  ,Other Contributions,"61,391.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  Cramlington Beaconhill Sure Start Local Programme,9424,166000  ,Other Contributions,"34,967.50",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS EAST,201269,02-Dec-14,Children's and Education Services,  Seaton Delaval Childrens Centre,9429,166000  ,Other Contributions,"45,530.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,235224,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"2,762.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,235224,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"2,912.09",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,235224,18-Dec-14,Adult Social Care,  Main Supporting People Grant,303301,166000  ,Other Contributions,"3,300.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,207840,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,320.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,207817,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,323.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,207836,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,295.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,207837,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,327.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRY TAYLOR,201286,02-Dec-14,Children's and Education Services,  E2E Programme,12034,144002  ,Educational Learning Resources ( Not ICT equipment),420,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BASEMAP LTD,188397,04-Dec-14,Central Services,  Corporate Policy,100001,101100  ,Staff Training & Development,475,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BASEMAP LTD,188397,04-Dec-14,Central Services,  Corporate Policy,100001,144025  ,Professional Services,475,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BASEMAP LTD,188397,04-Dec-14,Central Services,  Corporate Policy,100001,145003  ,Computer software,550,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,200340,02-Dec-14,Adult Social Care,  LD West - LW1H1,306154,181000  ,Client Transport,"1,319.28",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,210889,08-Dec-14,Adult Social Care,  LD West - LW1H1,306154,181000  ,Client Transport,"1,147.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,210888,08-Dec-14,Adult Social Care,  LD West - LW1H1,306154,181000  ,Client Transport,381.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,210890,08-Dec-14,Adult Social Care,  LD West - LW1H1,306154,181000  ,Client Transport,339.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207848,05-Dec-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"3,705.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,214340,09-Dec-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,"2,600.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207852,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,767,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207854,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,873.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207922,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,173.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207925,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,022.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,207926,05-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,400.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAWI HOMES LTD,246117,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"3,742.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAWI HOMES LTD,246118,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,"1,894.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207434,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,195.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207431,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,853.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207429,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,408.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207428,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,696.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207426,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"1,214.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207423,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,233.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207422,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,711.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207421,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207396,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,876.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207420,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"4,416.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207418,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"3,782.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207416,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"5,032.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207412,04-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,616.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207410,10-Dec-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,200.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,207408,04-Dec-14,Highways and Transport Services,  SEN Transport,204190,136000  ,Pupils - Travel,720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHCROFT LLP,236427,19-Dec-14,Central Services,  Procurement,125040,194000  ,Legal Advice - External,595.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,243006,23-Dec-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,"3,747.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,243006,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"11,326.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,243006,23-Dec-14,Personnel Allow Payments,  Personnel Allow Payments,990345,500190  ,Personal Allowances Dr,237.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,243007,23-Dec-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,873.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACONHILL PRE SCHOOL,235710,19-Dec-14,Children's and Education Services,  High Needs Top-Up Funding,14016,144000  ,Payments to Education Establishments,"1,138.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,242653,22-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,314.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243036,23-Dec-14,Adult Social Care,  LD South - LS1B1,306153,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243036,23-Dec-14,Adult Social Care,  Older MH South - PSMB1,306411,167006  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243036,23-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,314.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243036,23-Dec-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243037,23-Dec-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167006  ,Care Homes with Nursing,"1,871.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243037,23-Dec-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"6,943.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,243037,23-Dec-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,887.12,Expense
