"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Oct-14 to 31-Oct-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82015,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",11.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82015,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",272.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82015,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",37.93,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82015,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",49.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82015,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",2.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82073,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82073,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",224.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82073,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",4.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82073,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",35.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82073,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",7.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,90882,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",8.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,90882,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",208.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,90882,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",38.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,90882,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",25.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,90882,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",2.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82075,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",15.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82075,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",293.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82075,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",111.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82075,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",45.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82075,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",25.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74587,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",11.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74587,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",126.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74587,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",206.54,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74587,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",32.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74587,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",2.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74588,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",10.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74588,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",241.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74588,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",40.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74588,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",26.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,74588,07-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",7.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82635,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",10.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82635,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",143.29,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82635,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",159.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82635,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",17.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82635,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",6.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82026,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",21.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82026,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",212.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82026,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",407.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82026,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",45.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82026,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",7.27,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82027,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",16.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82027,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",206.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82027,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",244.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82027,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",33.54,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82027,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",12.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82665,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",14.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82665,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",204.81,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82665,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",209.27,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82665,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",33.54,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82665,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",6.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82667,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",9.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82667,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",168.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82667,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",55.43,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82667,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",35.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82637,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",10.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82637,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",160.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82637,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",115.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,82637,09-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",35.78,Expense
