"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Nov-14 to 30-Nov-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198478,28-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"3,577.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198478,28-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"3,618.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198478,28-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"10,213.04",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198478,28-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,887.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198478,28-Nov-14,Personnel Allow Payments,  Personnel Allow Payments,990345,500190  ,Personal Allowances Dr,200,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198479,28-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"1,514.90",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"3,577.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"1,809.44",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198480,28-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"1,330.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN PROPERTY CARE HOME LTD,198481,28-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"1,254.74",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,180425,19-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,447.23,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,180425,19-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,110.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189801,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,390.91,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,180428,19-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,180428,19-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,180427,19-Nov-14,Adult Social Care,  Older MH South - PSMB1,306411,167007  ,Residential Care,383.34,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,155172,06-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,651.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,155172,06-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,158.41,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153586,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,255.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153586,05-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153587,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,"3,387.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153587,05-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153588,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153588,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153588,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,318.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153588,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,31.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153589,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153589,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153589,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"4,211.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153589,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153590,05-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153590,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,511.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153590,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,126.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153591,05-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153591,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"6,775.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153591,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"1,647.52",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153592,05-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167006  ,Care Homes with Nursing,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153592,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,350.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153593,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"6,317.46",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153594,05-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153594,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153594,05-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153594,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,232.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153594,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,31.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153595,05-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153595,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153595,05-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153595,05-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"3,050.14",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153595,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,855.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153596,05-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167007  ,Residential Care,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153596,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,127.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153596,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,31.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153597,05-Nov-14,Adult Social Care,  LD North - LN1A1,306152,167007  ,Residential Care,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153597,05-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,693.94",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,153597,05-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189848,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,"3,648.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189848,25-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189849,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189849,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167007  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189849,25-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"4,535.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189849,25-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189850,25-Nov-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167007  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189850,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"7,296.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189850,25-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,"1,774.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189851,25-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"6,803.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189852,25-Nov-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189852,25-Nov-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167006  ,Care Homes with Nursing,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189852,25-Nov-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189852,25-Nov-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"3,284.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,DOLPHIN VIEW CARE HOME,189852,25-Nov-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,887.12,Expense
