"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Jul-14 to 31-Jul-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365325,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,13.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365325,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,185.58,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365325,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,29.86,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365325,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,120.09,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373331,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373331,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,240.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373331,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,85.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373331,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,121.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377797,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,14.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377797,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,210.87,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377797,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,17.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377797,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,140.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365337,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,23.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365337,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,351.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365337,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,336.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365337,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,95.58,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367732,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,10.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367732,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,97.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367732,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,47.91,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367732,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,117.31,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367773,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367773,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,187.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367773,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,26.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367773,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,149.43,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367749,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,10.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367749,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,287.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367774,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,4.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5367774,24-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,258.89,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365709,25-Jul-14,Cultural and Related Services ,  Schools Library Service,252400,2525  ,Books,816.43,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5365710,25-Jul-14,Cultural and Related Services ,  Schools Library Service,252400,2525  ,Books,341.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377818,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,14.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377818,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,69.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377818,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377818,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,34.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5377818,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,223.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371931,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371931,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,111.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371931,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,20.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371931,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,47.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371931,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,231.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371933,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,10,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371933,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,71.13,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371933,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,40.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5371933,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,143.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373295,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373295,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,166.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373295,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,46.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373295,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,21.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373295,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,11.17,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373298,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373298,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,226.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373298,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,13.17,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373298,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,29.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373298,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,7.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373306,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,12.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373306,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,292.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373306,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,41.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373306,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,26.83,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373306,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,25.15,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373312,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373312,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,175.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373312,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,12.08,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373312,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,22.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5373312,25-Jul-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,32.42,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5372782,25-Jul-14,Cultural and Related Services ,  Schools Library Service,252400,2525  ,Books,261.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5372784,25-Jul-14,Cultural and Related Services ,  Schools Library Service,252400,2525  ,Books,974.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,5372789,25-Jul-14,Cultural and Related Services ,  Schools Library Service,252400,2525  ,Books,"1,216.03",Expense
