"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-May-14 to 31-May-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276384,15-May-14,Central Services - Other Operating Income and Expenditure ,  Schools SLA Statutory Maintenance,128050,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,519,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276385,15-May-14,Adult Social Care ,  Cawledge,306621,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,387,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276386,15-May-14,Highways and Transport Services ,  Laboratory,202200,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,371,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276387,15-May-14,Central Services - Other Operating Income and Expenditure ,  County Hall Running Costs (6250),295060,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,"1,037.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276388,15-May-14,Cultural and Related Services ,  Druridge,203230,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,463,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276389,15-May-14,Education Services ,  Alnwick and Rothbury Childrens Centre,9402,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,387,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276390,15-May-14,Education Services ,  Amble Childrens Centre,9301,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,344,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276391,15-May-14,Adult Social Care ,  Alnwick,306600,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,387,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5276392,15-May-14,Education Services ,  Alnwick Locality,12036,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,550,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5275213,14-May-14,Central Services - Other Operating Income and Expenditure ,  Schools SLA Statutory Maintenance,128050,1501  ,Building Maintenance - Structural - Planned - Centrally Funded,343.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5246105,08-May-14,Environmental and Regulatory Services ,  Waste Contracts,225110,2690  ,Waste Disposal Contracts,-297.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COSTAIN LIMITED,5264861,08-May-14,Central Services - Other Operating Income and Expenditure ,  Statutory Compliance - Repairs & Maintenance,128006,1571  ,Water Hygiene,266.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275706,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"2,437.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275707,14-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"3,623.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5282432,19-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"2,280.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275708,14-May-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"1,628.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275709,14-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,456.06,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275710,14-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,172.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5282433,19-May-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,651.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275711,14-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,716.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275779,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,759.09",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275781,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275783,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275785,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275786,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,922.38,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275788,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275790,14-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"2,701.26",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275792,14-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275794,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275795,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275797,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275798,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275799,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275801,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275802,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275804,14-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5275805,14-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281222,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281223,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281224,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,846.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281225,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281226,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281227,16-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281228,16-May-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281229,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281230,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281231,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281232,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281233,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281234,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281235,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281236,16-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5281237,16-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,846.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276867,15-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276868,15-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,-390.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276869,15-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276870,15-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276871,15-May-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276872,15-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,844.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276873,15-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"1,824.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276874,15-May-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,846.97,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276875,15-May-14,Adult Social Care ,  Older MH West - PWMH1,306414,3359  ,Residential Care,856.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,COUNTRYWIDE CARE HOMES LIMITED,5276876,15-May-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,846.97,Expense
